issue_number,scan_title,scan_browser,scan_color_scheme,scan_viewport_preset,scan_viewport_width,scan_viewport_height,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,equal_access_executed,equal_access_passed,equal_access_failed,equal_access_failed_unique,equal_access_failed_duplicates,equal_access_cant_tell,equal_access_inapplicable,equal_access_failed_rules,equal_access_error,accesslint_executed,accesslint_passed,accesslint_failed,accesslint_failed_unique,accesslint_failed_duplicates,accesslint_cant_tell,accesslint_inapplicable,accesslint_failed_rules,accesslint_error,qualweb_executed,qualweb_passed,qualweb_failed,qualweb_cant_tell,qualweb_inapplicable,qualweb_failed_rules,qualweb_error,duplicate_findings,fetch_error,page_title
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/service-manual/helping-people-to-use-your-service/getting-an-accessibility-audit,https://www.gov.uk/service-manual/helping-people-to-use-your-service/getting-an-accessibility-audit,200,true,true,12025,false,0,0,0,0,,Skipped (not requested),true,839,2,0,46,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-BSSx6ThPb9FwEXLmVbE3jA==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,Getting an accessibility audit - Service Manual - GOV.UK
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/service-manual/helping-people-to-use-your-service/testing-for-accessibility,https://www.gov.uk/service-manual/helping-people-to-use-your-service/testing-for-accessibility,200,true,true,14049,false,0,0,0,0,,Skipped (not requested),true,836,2,0,46,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-TG44mKelGanxe8iwNEoiYA==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,Testing for accessibility - Service Manual - GOV.UK
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/find-hmrc-contacts/online-debit-and-credit-card-payment-support,https://www.gov.uk/find-hmrc-contacts/online-debit-and-credit-card-payment-support,200,true,true,14967,false,0,0,0,0,,Skipped (not requested),true,569,2,0,46,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-rPEufZt11dGzU798afwygw==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,Online debit and credit card payment support - GOV.UK
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/find-hmrc-contacts/technical-support-with-vat-online-services,https://www.gov.uk/find-hmrc-contacts/technical-support-with-vat-online-services,200,true,true,16290,false,0,0,0,0,,Skipped (not requested),true,643,2,0,46,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-c8816YZRc0QQddOeNOcIFw==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,Technical support with VAT online services - GOV.UK
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/find-licences/domiciliary-support-service-registration-wales,https://www.gov.uk/find-licences/domiciliary-support-service-registration-wales,200,true,true,17362,false,0,0,0,0,,Skipped (not requested),true,500,2,0,48,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-rfBZeMV18CohjdtaND9Czg==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,Domiciliary support service registration (Wales) - GOV.UK
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/find-licences/support-services-providing-day-care-to-adults-registration-scotland,https://www.gov.uk/find-licences/support-services-providing-day-care-to-adults-registration-scotland,200,true,true,18003,false,0,0,0,0,,Skipped (not requested),true,599,2,0,48,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-lBxs0xvL9yhubh2tEbEALw==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,Support services providing day care to adults registration (Scotland) - GOV.UK
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/government/news/help-find-new-ways-to-ease-global-disruption-apply-for-funding,https://www.gov.uk/government/news/help-find-new-ways-to-ease-global-disruption-apply-for-funding,200,true,true,18628,false,0,0,0,0,,Skipped (not requested),true,647,2,0,44,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-NHS1ZZeQJYe6qVO0p7dlTA==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,Help find new ways to ease global disruption: apply for funding - GOV.UK
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/government/news/new-find-a-job-service-to-support-thousands-of-jobseekers-into-work,https://www.gov.uk/government/news/new-find-a-job-service-to-support-thousands-of-jobseekers-into-work,200,true,true,19263,false,0,0,0,0,,Skipped (not requested),true,605,2,0,44,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-JFqGY+rzb3cbUnKSflz3Bw==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,New ‘Find a Job’ service to support thousands of jobseekers into work - GOV.UK
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/government/news/publication-of-dwp-research-report-707-employment-and-support-allowance-findings-from-a-face-to-face-survey-of-customers,https://www.gov.uk/government/news/publication-of-dwp-research-report-707-employment-and-support-allowance-findings-from-a-face-to-face-survey-of-customers,200,true,true,19027,false,0,0,0,0,,Skipped (not requested),true,652,3,0,44,link-name;region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-sCreJtFcNqwczoXCduFRzg==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,Publication  of DWP research report 707: Employment and Support Allowance: findings from a  face-to-face survey of customers - GOV.UK
58,GOV.UK,chromium,both,desktop,1280,800,https://gov.uk/government/news/publication-of-dwp-research-report-745-employment-and-support-allowance-findings-from-a-follow-up-survey-of-customers,https://www.gov.uk/government/news/publication-of-dwp-research-report-745-employment-and-support-allowance-findings-from-a-follow-up-survey-of-customers,200,true,true,19637,false,0,0,0,0,,Skipped (not requested),true,633,2,0,44,region,,false,0,0,0,0,0,0,,Skipped (not requested),false,0,0,0,0,0,0,,"page.addScriptTag: Executing inline script violates the following Content Security Policy directive 'script-src 'self' www.google-analytics.com ssl.google-analytics.com stats.g.doubleclick.net www.googletagmanager.com www.region1.google-analytics.com region1.google-analytics.com www.google.co.uk analytics.google.com *.analytics.google.com www.google.com www.gstatic.com *.ytimg.com www.youtube.com www.youtube-nocookie.com 'nonce-ZCDX9126N9IQvL8iq4OJPQ==''. Either the 'unsafe-inline' keyword, a hash ('sha256-KqJA1m/a7A+KctYBKJR75bChscDI9FIV+NeO58+zJmA='), or a nonce ('nonce-...') is required to enable inline execution. The action has been blocked.",false,0,0,0,0,,Skipped (not requested),0,,Publication  of DWP research report 745: employment and support allowance: findings from a  follow-up survey of  customers - GOV.UK
